Diameter,Height,Length,Rings,Sex,ShellWeight,ShuckedWeight,VisceraWeight,WholeWeight
0.51,0.19,0.65,9.0,M,0.375,0.7155,0.3735,1.542
0.51,0.17,0.65,10.0,F,0.391,0.7245,0.34900000000000003,1.5670000000000002
0.525,0.19,0.655,10.0,F,0.3985,0.5640000000000001,0.3215,1.3595000000000002
0.535,0.20500000000000002,0.655,13.0,M,0.46,0.7305,0.35950000000000004,1.6445
0.52,0.19,0.655,10.0,F,0.383,0.6000000000000001,0.3865,1.4545
0.49,0.17500000000000002,0.655,10.0,M,0.365,0.6395000000000001,0.294,1.3585
0.495,0.21,0.66,10.0,F,0.3925,0.724,0.35250000000000004,1.548
0.515,0.17,0.66,10.0,F,0.35750000000000004,0.615,0.3125,1.337
0.53,0.18,0.665,10.0,F,0.435,0.6345000000000001,0.342,1.491
0.53,0.225,0.67,11.0,F,0.3725,0.63,0.487,1.5615
0.505,0.17500000000000002,0.67,10.0,F,0.3745,0.4375,0.271,1.0145
0.545,0.185,0.675,13.0,M,0.46900000000000003,0.876,0.3135,1.7375
0.545,0.20500000000000002,0.685,9.0,M,0.461,0.8145,0.41600000000000004,1.7925
0.5650000000000001,0.19,0.6950000000000001,11.0,F,0.4975,0.7465,0.399,1.7635
0.545,0.13,0.7000000000000001,12.0,F,0.195,0.6725,0.374,1.556
0.5650000000000001,0.515,0.705,10.0,M,0.512,1.1075,0.48650000000000004,2.21
0.555,0.215,0.705,11.0,M,0.528,1.0465,0.383,2.141
0.5700000000000001,0.18,0.705,12.0,F,0.43,0.96,0.41950000000000004,1.5345
0.55,0.17,0.71,11.0,F,0.45,0.743,0.34500000000000003,1.6139999999999999
0.5750000000000001,0.17,0.72,13.0,F,0.51,0.913,0.389,1.9335
0.5750000000000001,0.215,0.72,12.0,M,0.5365,0.9515,0.5640000000000001,2.173
0.6000000000000001,0.2,0.725,11.0,F,0.595,0.6970000000000001,0.35850000000000004,1.737
0.58,0.19,0.73,11.0,F,0.52,0.6785,0.4345,1.7375
0.5650000000000001,0.20500000000000002,0.735,12.0,F,0.5650000000000001,0.9490000000000001,0.46,2.1275
0.5700000000000001,0.215,0.745,9.0,F,0.558,1.1565,0.446,2.25
0.61,0.23500000000000001,0.75,14.0,F,0.612,1.232,0.519,2.5085
0.65,0.25,0.8150000000000001,14.0,F,0.7975,0.8905000000000001,0.42,2.255
0.105,0.035,0.14,3.0,I,0.004,0.0055000000000000005,0.0025,0.014
0.165,0.06,0.23,4.0,I,0.036000000000000004,0.019,0.0145,0.051500000000000004
0.265,0.135,0.365,7.0,I,0.060500000000000005,0.105,0.047,0.2215
0.255,0.08,0.365,5.0,I,0.053,0.0785,0.0345,0.1985
0.27,0.095,0.37,6.0,I,0.061500000000000006,0.1325,0.041,0.232
0.28,0.085,0.375,7.0,I,0.067,0.187,0.046,0.3155
0.30000000000000004,0.09,0.385,5.0,I,0.0675,0.12250000000000001,0.044,0.247
0.295,0.09,0.395,5.0,I,0.0765,0.14300000000000002,0.0665,0.3025
0.29,0.11,0.4,6.0,I,0.0825,0.188,0.0455,0.329
0.30000000000000004,0.09,0.4,7.0,I,0.08,0.11850000000000001,0.061,0.28150000000000003
0.31,0.095,0.405,8.0,I,0.0855,0.17850000000000002,0.064,0.3425
0.29,0.09,0.405,7.0,I,0.0815,0.112,0.075,0.28250000000000003
0.30000000000000004,0.105,0.405,6.0,I,0.0805,0.14550000000000002,0.061,0.304
0.32,0.095,0.41000000000000003,5.0,I,0.073,0.14100000000000001,0.063,0.29050000000000004
0.315,0.115,0.41500000000000004,9.0,M,0.10300000000000001,0.2015,0.065,0.3895
0.34,0.105,0.425,6.0,I,0.088,0.2015,0.09050000000000001,0.389
0.34,0.105,0.43,6.0,I,0.1075,0.23850000000000002,0.0745,0.4405
0.34,0.105,0.44,5.0,I,0.1015,0.164,0.08,0.369
0.32,0.12,0.44,8.0,M,0.10250000000000001,0.24350000000000002,0.092,0.4565
0.365,0.11,0.44,9.0,I,0.1135,0.213,0.089,0.4465
0.335,0.125,0.45,6.0,M,0.11,0.2165,0.126,0.4475
0.335,0.135,0.455,7.0,I,0.10650000000000001,0.274,0.0995,0.501
0.355,0.11,0.46,8.0,I,0.125,0.1975,0.096,0.436
0.34500000000000003,0.14,0.47000000000000003,9.0,I,0.116,0.229,0.1105,0.4615
0.35000000000000003,0.125,0.47000000000000003,6.0,I,0.11750000000000001,0.19,0.1165,0.4315
0.355,0.12,0.47000000000000003,6.0,I,0.1365,0.126,0.0835,0.3685
0.37,0.125,0.47500000000000003,8.0,M,0.14200000000000002,0.34700000000000003,0.136,0.649
0.365,0.115,0.47500000000000003,7.0,I,0.1165,0.2175,0.093,0.459
0.365,0.115,0.47500000000000003,7.0,F,0.1335,0.281,0.117,0.5660000000000001
0.36,0.125,0.48,7.0,I,0.147,0.2795,0.10250000000000001,0.542
0.38,0.12,0.485,6.0,I,0.147,0.20750000000000002,0.1075,0.47250000000000003
0.39,0.085,0.485,8.0,M,0.198,0.29450000000000004,0.10300000000000001,0.6435000000000001
0.37,0.13,0.485,6.0,M,0.1555,0.2485,0.105,0.526
0.38,0.12,0.495,7.0,F,0.14400000000000002,0.2655,0.1285,0.5730000000000001
0.385,0.105,0.505,9.0,M,0.1555,0.23900000000000002,0.1245,0.5525
0.38,0.135,0.505,9.0,F,0.161,0.361,0.1565,0.6855
0.395,0.125,0.515,8.0,I,0.17,0.2695,0.096,0.556
0.425,0.145,0.515,8.0,M,0.2185,0.497,0.181,0.9365
0.4,0.125,0.515,7.0,I,0.17,0.25,0.1245,0.5625
0.4,0.125,0.52,8.0,M,0.149,0.254,0.139,0.559
0.4,0.14,0.525,8.0,M,0.17350000000000002,0.3685,0.145,0.7205
0.43,0.13,0.53,9.0,I,0.189,0.34600000000000003,0.14150000000000001,0.7045
0.4,0.125,0.53,8.0,M,0.17500000000000002,0.398,0.151,0.7575000000000001
0.41000000000000003,0.14,0.545,9.0,F,0.203,0.35650000000000004,0.17750000000000002,0.7405
0.43,0.14,0.55,8.0,F,0.1945,0.375,0.218,0.84
0.425,0.16,0.55,9.0,M,0.215,0.343,0.20350000000000001,0.793
0.43,0.15,0.56,8.0,F,0.22,0.453,0.161,0.8745
0.435,0.15,0.56,9.0,F,0.1835,0.47550000000000003,0.1835,0.8715
0.445,0.15,0.5700000000000001,8.0,M,0.249,0.504,0.20700000000000002,0.9875
0.465,0.15,0.5750000000000001,9.0,M,0.23800000000000002,0.595,0.20650000000000002,1.08
0.46,0.165,0.5750000000000001,8.0,M,0.23850000000000002,0.4005,0.24650000000000002,0.9155000000000001
0.46,0.17500000000000002,0.58,9.0,F,0.3055,0.65,0.2205,1.165
0.435,0.14,0.58,9.0,F,0.20950000000000002,0.47500000000000003,0.2165,0.9530000000000001
0.455,0.15,0.585,8.0,M,0.2335,0.40950000000000003,0.23,0.906
0.44,0.15,0.59,8.0,M,0.245,0.387,0.215,0.8725
0.465,0.15,0.59,9.0,F,0.2515,0.613,0.23900000000000002,1.151
0.46,0.145,0.59,8.0,F,0.275,0.453,0.2205,0.9905
0.455,0.16,0.595,9.0,F,0.28800000000000003,0.452,0.2655,1.04
0.455,0.155,0.6000000000000001,8.0,M,0.25,0.4365,0.20850000000000002,0.9450000000000001
0.465,0.2,0.6000000000000001,9.0,M,0.357,0.6405000000000001,0.1985,1.259
0.485,0.165,0.605,11.0,F,0.2765,0.4535,0.193,0.9515
0.485,0.16,0.605,9.0,F,0.38,0.417,0.28750000000000003,1.201
0.515,0.17,0.605,9.0,F,0.3315,0.6000000000000001,0.29450000000000004,1.289
0.485,0.17,0.61,11.0,F,0.305,0.5125000000000001,0.229,1.1005
0.47500000000000003,0.13,0.615,8.0,I,0.251,0.353,0.1915,0.8425
0.485,0.155,0.62,10.0,M,0.25,0.462,0.231,1.049
0.435,0.155,0.62,8.0,F,0.275,0.47700000000000004,0.23600000000000002,1.012
0.48,0.165,0.62,9.0,M,0.312,0.48150000000000004,0.23500000000000001,1.0725
0.52,0.17500000000000002,0.625,10.0,M,0.34650000000000003,0.6910000000000001,0.322,1.4105
0.47000000000000003,0.18,0.625,11.0,M,0.305,0.451,0.3245,1.1360000000000001
0.47000000000000003,0.145,0.63,9.0,M,0.276,0.52,0.26,1.1005
0.5,0.17500000000000002,0.63,10.0,F,0.329,0.467,0.268,1.1105
0.455,0.15,0.63,9.0,M,0.305,0.481,0.2745,1.1315
0.48,0.15,0.63,11.0,M,0.31,0.6605000000000001,0.24250000000000002,1.271
0.49,0.225,0.63,10.0,F,0.3245,0.6805,0.259,1.336
0.505,0.145,0.635,10.0,F,0.315,0.505,0.2655,1.1345
0.51,0.185,0.635,8.0,M,0.377,0.544,0.318,1.308
0.515,0.20500000000000002,0.64,9.0,F,0.4025,0.6635,0.3345,1.5335
0.515,0.17500000000000002,0.645,10.0,F,0.41500000000000004,0.7035,0.365,1.546
0.51,0.155,0.645,11.0,M,0.43,0.6405000000000001,0.35850000000000004,1.5390000000000001
0.505,0.165,0.645,11.0,F,0.335,0.55,0.3015,1.318
0.545,0.17500000000000002,0.65,10.0,F,0.495,0.59,0.326,1.5245000000000002
0.515,0.17500000000000002,0.65,10.0,M,0.4,0.677,0.3045,1.466
0.5,0.16,0.65,9.0,F,0.3195,0.7020000000000001,0.304,1.3825
0.485,0.14,0.65,8.0,M,0.215,0.47500000000000003,0.24350000000000002,1.175
0.54,0.215,0.655,11.0,F,0.444,0.6950000000000001,0.296,1.5554999999999999
0.51,0.215,0.655,11.0,M,0.41950000000000004,0.8885000000000001,0.40950000000000003,1.7835
0.505,0.165,0.66,10.0,M,0.34500000000000003,0.589,0.35100000000000003,1.374
0.515,0.18,0.665,10.0,F,0.395,0.5945,0.324,1.389
0.545,0.2,0.67,11.0,M,0.41000000000000003,0.833,0.374,1.7025000000000001
0.51,0.17500000000000002,0.67,10.0,M,0.34500000000000003,0.651,0.4475,1.5265
0.5,0.19,0.67,10.0,M,0.41500000000000004,0.616,0.388,1.5190000000000001
0.5,0.185,0.68,12.0,F,0.4685,0.7665000000000001,0.3255,1.741
0.515,0.17,0.68,11.0,M,0.395,0.8415,0.306,1.6115
0.525,0.2,0.6900000000000001,12.0,M,0.461,0.9165000000000001,0.3325,1.7825000000000002
0.55,0.17,0.7000000000000001,11.0,F,0.32,0.7535000000000001,0.3265,1.6840000000000002
0.555,0.2,0.7000000000000001,11.0,M,0.595,0.73,0.3665,1.858
0.56,0.165,0.705,10.0,M,0.388,0.797,0.40950000000000003,1.675
0.5650000000000001,0.2,0.72,12.0,M,0.494,1.017,0.363,2.1055
0.5750000000000001,0.24,0.725,13.0,M,0.5015000000000001,1.351,0.41300000000000003,2.21
0.5700000000000001,0.18,0.74,10.0,M,0.446,0.9115000000000001,0.427,1.8725
0.55,0.18,0.75,11.0,M,0.445,0.9420000000000001,0.397,1.893
0.17,0.045,0.21,5.0,I,0.013000000000000001,0.019,0.011,0.0475
0.21,0.055,0.28500000000000003,5.0,I,0.0335,0.0415,0.017,0.101
0.215,0.07,0.295,6.0,I,0.0405,0.047,0.0155,0.121
0.23,0.085,0.30000000000000004,6.0,I,0.0415,0.05,0.0175,0.117
0.225,0.09,0.305,6.0,I,0.0415,0.063,0.034,0.14650000000000002
0.255,0.08,0.335,5.0,I,0.05,0.079,0.035500000000000004,0.168
0.26,0.075,0.35000000000000003,5.0,I,0.055,0.09,0.0245,0.18
0.27,0.075,0.355,6.0,I,0.054,0.079,0.0315,0.17750000000000002
0.26,0.09,0.355,7.0,I,0.058,0.07150000000000001,0.0495,0.1985
0.27,0.095,0.36,8.0,I,0.061,0.073,0.056,0.2
0.275,0.075,0.36,7.0,I,0.066,0.0985,0.044,0.2205
0.265,0.075,0.36,7.0,I,0.055,0.083,0.036500000000000005,0.1845
0.27,0.085,0.365,7.0,I,0.066,0.0935,0.052500000000000005,0.2225
0.27,0.095,0.37,6.0,I,0.065,0.097,0.046,0.2175
0.28,0.08,0.375,7.0,I,0.07,0.0935,0.0925,0.2165
0.28500000000000003,0.095,0.38,7.0,I,0.075,0.08950000000000001,0.0665,0.243
0.29,0.1,0.38,6.0,I,0.082,0.108,0.0395,0.23700000000000002
0.29,0.09,0.385,8.0,I,0.076,0.1,0.0505,0.23650000000000002
0.28,0.095,0.385,7.0,I,0.07,0.11900000000000001,0.059000000000000004,0.257
0.30000000000000004,0.09,0.385,8.0,I,0.0835,0.1525,0.056,0.308
0.30000000000000004,0.09,0.39,7.0,I,0.08,0.10650000000000001,0.053,0.252
0.28500000000000003,0.1,0.39,7.0,I,0.077,0.1275,0.062,0.281
0.29,0.1,0.39,7.0,I,0.073,0.095,0.0465,0.2225
0.30000000000000004,0.09,0.41000000000000003,8.0,I,0.0955,0.129,0.07100000000000001,0.304
0.30000000000000004,0.09,0.41000000000000003,8.0,I,0.075,0.14100000000000001,0.0575,0.28
0.325,0.1,0.41500000000000004,7.0,I,0.0965,0.139,0.0625,0.313
0.325,0.11,0.425,8.0,I,0.09,0.135,0.048,0.317
0.315,0.08,0.425,7.0,I,0.095,0.131,0.0585,0.303
0.335,0.1,0.435,7.0,I,0.11,0.129,0.07,0.3295
0.325,0.11,0.435,6.0,I,0.105,0.1595,0.08,0.367
0.34,0.095,0.45,8.0,I,0.105,0.1385,0.064,0.3245
0.335,0.11,0.45,7.0,I,0.1345,0.181,0.085,0.41950000000000004
0.36,0.115,0.455,10.0,I,0.147,0.20850000000000002,0.0855,0.457
0.35000000000000003,0.11,0.46,7.0,I,0.12050000000000001,0.176,0.083,0.4
0.355,0.11,0.46,7.0,I,0.13,0.2015,0.081,0.42550000000000004
0.37,0.12,0.465,9.0,I,0.147,0.188,0.0815,0.4365
0.34500000000000003,0.11,0.465,8.0,I,0.12,0.1825,0.07350000000000001,0.393
0.355,0.125,0.47000000000000003,8.0,I,0.155,0.21,0.0985,0.499
0.36,0.145,0.47500000000000003,8.0,I,0.19,0.28250000000000003,0.137,0.6325000000000001
0.36,0.1,0.47500000000000003,7.0,M,0.112,0.1965,0.099,0.42850000000000005
0.36,0.125,0.47500000000000003,8.0,I,0.125,0.20500000000000002,0.1305,0.49050000000000005
0.37,0.125,0.48,9.0,I,0.17500000000000002,0.179,0.10350000000000001,0.47400000000000003
0.37,0.12,0.48,8.0,I,0.15,0.251,0.114,0.536
0.355,0.16,0.48,8.0,M,0.23900000000000002,0.221,0.106,0.464
0.375,0.13,0.485,7.0,I,0.16,0.29350000000000004,0.1285,0.6025
0.375,0.115,0.49,8.0,I,0.14300000000000002,0.20400000000000001,0.0945,0.4615
0.4,0.135,0.49,8.0,I,0.169,0.3035,0.1285,0.624
0.37,0.125,0.495,8.0,I,0.15,0.20750000000000002,0.091,0.47150000000000003
0.4,0.105,0.495,8.0,I,0.19,0.2505,0.1265,0.602
0.4,0.12,0.5,8.0,I,0.1935,0.261,0.14300000000000002,0.616
0.39,0.12,0.5,8.0,I,0.17300000000000001,0.24550000000000002,0.147,0.5955
0.375,0.14,0.5,9.0,I,0.169,0.23750000000000002,0.135,0.559
0.395,0.13,0.51,7.0,I,0.162,0.281,0.14300000000000002,0.6025
0.375,0.11,0.515,6.0,F,0.15,0.3005,0.131,0.6065
0.36,0.125,0.515,9.0,I,0.138,0.18150000000000002,0.125,0.47250000000000003
0.35000000000000003,0.105,0.515,10.0,I,0.1275,0.213,0.123,0.47450000000000003
0.395,0.125,0.515,8.0,I,0.17,0.32,0.14,0.6635
0.39,0.125,0.515,8.0,I,0.185,0.23800000000000002,0.1265,0.5705
0.41000000000000003,0.145,0.52,9.0,I,0.165,0.29650000000000004,0.1595,0.646
0.39,0.13,0.52,7.0,I,0.1895,0.23550000000000001,0.1095,0.5545
0.41500000000000004,0.145,0.525,8.0,M,0.28750000000000003,0.35250000000000004,0.1635,0.845
0.39,0.12,0.525,9.0,I,0.178,0.3115,0.147,0.664
0.38,0.135,0.525,8.0,I,0.17500000000000002,0.261,0.159,0.615
0.4,0.14,0.525,7.0,I,0.169,0.305,0.16,0.654
0.4,0.155,0.525,9.0,M,0.225,0.28200000000000003,0.1605,0.707
0.42,0.12,0.53,7.0,I,0.177,0.2555,0.14100000000000001,0.5965
0.43,0.135,0.53,10.0,I,0.21350000000000002,0.245,0.14550000000000002,0.6255000000000001
0.4,0.145,0.53,9.0,I,0.195,0.1935,0.1305,0.555
0.42,0.13,0.53,11.0,I,0.249,0.3745,0.167,0.8365
0.4,0.13,0.535,7.0,I,0.17500000000000002,0.28350000000000003,0.162,0.657
0.43,0.17,0.54,9.0,I,0.24,0.3725,0.18150000000000002,0.836
0.425,0.14,0.54,9.0,I,0.25,0.32,0.1395,0.742
0.43,0.14,0.54,9.0,I,0.2295,0.3935,0.17250000000000001,0.8195
0.455,0.14,0.54,10.0,M,0.269,0.419,0.255,0.972
0.42,0.14,0.54,9.0,I,0.23500000000000001,0.2505,0.11750000000000001,0.6275000000000001
0.425,0.13,0.54,10.0,I,0.225,0.29550000000000004,0.169,0.7205
0.425,0.135,0.54,8.0,I,0.213,0.34750000000000003,0.1545,0.686
0.4,0.13,0.545,9.0,I,0.18,0.3285,0.14550000000000002,0.686
0.375,0.12,0.545,8.0,I,0.17250000000000001,0.23750000000000002,0.1155,0.543
0.42,0.125,0.545,8.0,I,0.22,0.358,0.112,0.717
0.435,0.14,0.55,10.0,M,0.259,0.327,0.1685,0.7625000000000001
0.425,0.15,0.55,9.0,I,0.217,0.269,0.1345,0.639
0.42,0.135,0.55,12.0,I,0.23,0.3995,0.14850000000000002,0.8160000000000001
0.41500000000000004,0.145,0.55,8.0,I,0.2215,0.373,0.16,0.7815000000000001
0.425,0.15,0.55,8.0,I,0.21,0.339,0.176,0.7665000000000001
0.395,0.13,0.555,9.0,I,0.17,0.222,0.1245,0.5585
0.435,0.14,0.555,8.0,I,0.20600000000000002,0.3945,0.15,0.765
0.46,0.145,0.555,11.0,I,0.2765,0.3845,0.158,0.9005000000000001
0.445,0.15,0.56,10.0,I,0.23600000000000002,0.3685,0.187,0.8225
0.44,0.13,0.56,8.0,I,0.2,0.34900000000000003,0.149,0.7235
0.425,0.135,0.56,10.0,M,0.2645,0.3265,0.221,0.849
0.42,0.155,0.5650000000000001,9.0,I,0.231,0.31,0.186,0.743
0.44,0.15,0.5650000000000001,9.0,F,0.27,0.435,0.149,0.863
0.44,0.125,0.5650000000000001,9.0,M,0.215,0.35950000000000004,0.1825,0.802
0.43,0.15,0.5650000000000001,10.0,M,0.219,0.42450000000000004,0.17350000000000002,0.8310000000000001
0.45,0.135,0.5700000000000001,8.0,F,0.21,0.3345,0.185,0.7805000000000001
0.45,0.14,0.5700000000000001,9.0,M,0.245,0.3385,0.148,0.795
0.435,0.17,0.5700000000000001,9.0,I,0.25,0.4,0.166,0.848
0.43,0.145,0.5700000000000001,10.0,I,0.28150000000000003,0.354,0.14400000000000002,0.833
0.445,0.155,0.5700000000000001,9.0,I,0.28,0.3705,0.1705,0.867
0.445,0.145,0.5700000000000001,12.0,I,0.1825,0.306,0.17200000000000001,0.7405
0.455,0.165,0.5750000000000001,8.0,M,0.268,0.3765,0.18050000000000002,0.867
0.425,0.135,0.5750000000000001,10.0,I,0.23900000000000002,0.364,0.196,0.7965
0.47000000000000003,0.155,0.5750000000000001,10.0,F,0.34,0.509,0.23800000000000002,1.116
0.45,0.125,0.5750000000000001,9.0,I,0.23500000000000001,0.3275,0.188,0.78
0.47000000000000003,0.185,0.5750000000000001,10.0,M,0.355,0.3745,0.2175,0.985
0.465,0.195,0.5750000000000001,8.0,F,0.47000000000000003,0.417,0.247,0.9965
0.445,0.17,0.5750000000000001,9.0,I,0.25,0.34750000000000003,0.14650000000000002,0.8015
0.45,0.135,0.5750000000000001,10.0,I,0.254,0.36150000000000004,0.176,0.807
0.435,0.15,0.5750000000000001,8.0,F,0.36,0.4605,0.218,1.0305
0.445,0.16,0.5750000000000001,9.0,M,0.23900000000000002,0.4005,0.198,0.839
0.44,0.16,0.5750000000000001,13.0,M,0.275,0.483,0.166,0.9615
0.435,0.15,0.58,8.0,F,0.23,0.428,0.1515,0.834
0.46,0.155,0.58,10.0,M,0.295,0.46900000000000003,0.2225,1.0335
0.43,0.13,0.58,10.0,M,0.2285,0.365,0.17300000000000001,0.798
0.445,0.125,0.58,9.0,I,0.23500000000000001,0.303,0.1405,0.7095
0.445,0.14,0.585,10.0,F,0.253,0.4305,0.2205,0.913
0.49,0.165,0.59,10.0,M,0.309,0.559,0.23500000000000001,1.207
0.45,0.145,0.59,10.0,I,0.265,0.428,0.268,1.022
0.46,0.145,0.59,11.0,I,0.26,0.419,0.17850000000000002,0.9015000000000001
0.435,0.15,0.595,8.0,F,0.265,0.41750000000000004,0.17,0.9
0.45,0.14,0.595,10.0,M,0.217,0.3965,0.194,0.838
0.45,0.145,0.595,10.0,M,0.2535,0.463,0.20650000000000002,0.9590000000000001
0.46,0.15,0.595,8.0,I,0.23500000000000001,0.377,0.1925,0.8335
0.46,0.155,0.6000000000000001,8.0,F,0.30000000000000004,0.427,0.20450000000000002,0.9735
0.47500000000000003,0.15,0.6000000000000001,9.0,F,0.305,0.5750000000000001,0.196,1.13
0.48,0.165,0.6000000000000001,9.0,M,0.2725,0.41350000000000003,0.1965,0.9165000000000001
0.48,0.17,0.6000000000000001,8.0,I,0.29,0.38,0.2225,0.9175000000000001
0.48,0.18,0.6000000000000001,10.0,F,0.325,0.4495,0.24550000000000002,1.0645
0.47000000000000003,0.165,0.6000000000000001,9.0,M,0.275,0.504,0.241,1.059
0.47000000000000003,0.16,0.6000000000000001,10.0,M,0.2635,0.5625,0.3045,1.194
0.455,0.145,0.605,9.0,F,0.275,0.468,0.17750000000000002,0.9775
0.47500000000000003,0.145,0.605,8.0,M,0.27,0.3835,0.1905,0.884
0.47000000000000003,0.145,0.605,9.0,I,0.22,0.379,0.2265,0.8025
0.48,0.14,0.605,8.0,F,0.24,0.47350000000000003,0.23450000000000001,0.991
0.47000000000000003,0.155,0.605,9.0,F,0.3345,0.393,0.224,0.974
0.505,0.18,0.605,11.0,F,0.431,0.7285,0.264,1.434
0.47500000000000003,0.155,0.61,10.0,M,0.266,0.4565,0.228,0.983
0.465,0.16,0.61,10.0,F,0.28,0.48350000000000004,0.2515,1.0725
0.485,0.15,0.61,12.0,F,0.3085,0.6025,0.29150000000000004,1.2405
0.47000000000000003,0.16,0.61,9.0,M,0.29450000000000004,0.449,0.23450000000000001,1.022
0.47500000000000003,0.16,0.61,10.0,F,0.379,0.3835,0.223,1.1155
0.465,0.125,0.61,9.0,I,0.26,0.436,0.19,0.9225000000000001
0.47000000000000003,0.17,0.61,9.0,M,0.31,0.5225000000000001,0.24050000000000002,1.1185
0.485,0.18,0.61,7.0,F,0.355,0.5735,0.28550000000000003,1.2795
0.47000000000000003,0.16,0.615,10.0,M,0.28,0.47300000000000003,0.23950000000000002,1.0175
0.47500000000000003,0.17500000000000002,0.615,9.0,M,0.311,0.6035,0.261,1.224
0.485,0.18,0.62,12.0,I,0.315,0.49350000000000005,0.256,1.154
0.515,0.155,0.62,12.0,F,0.335,0.6685,0.2605,1.3255
0.515,0.17500000000000002,0.62,13.0,M,0.395,0.535,0.241,1.221
0.54,0.165,0.62,11.0,F,0.357,0.4995,0.24350000000000002,1.139
0.49,0.16,0.62,11.0,I,0.305,0.446,0.246,1.066
0.48,0.18,0.62,12.0,F,0.313,0.582,0.2695,1.2215
0.47000000000000003,0.14,0.62,9.0,I,0.295,0.35950000000000004,0.16,0.8565
0.45,0.135,0.62,10.0,I,0.29650000000000004,0.358,0.2265,0.924
0.48,0.15,0.62,12.0,M,0.309,0.6285000000000001,0.2575,1.266
0.48,0.17500000000000002,0.62,9.0,F,0.30000000000000004,0.464,0.2225,1.0405
0.49,0.165,0.625,11.0,M,0.3325,0.48950000000000005,0.2615,1.1165
0.47500000000000003,0.16,0.625,10.0,M,0.3105,0.5005000000000001,0.23550000000000001,1.0845
0.5,0.17,0.625,9.0,M,0.354,0.4645,0.22,1.0985
0.47000000000000003,0.155,0.625,12.0,I,0.3145,0.643,0.20550000000000002,1.1955
0.485,0.17500000000000002,0.625,10.0,F,0.3705,0.6765,0.2615,1.362
0.485,0.15,0.625,9.0,I,0.278,0.438,0.28650000000000003,1.044
0.505,0.17,0.63,9.0,M,0.30000000000000004,0.4615,0.266,1.0915
0.5,0.18,0.63,8.0,F,0.3995,0.514,0.2325,1.1965
0.49,0.17,0.63,11.0,M,0.339,0.5255000000000001,0.273,1.1745
0.485,0.165,0.63,10.0,M,0.3035,0.6565000000000001,0.2315,1.233
0.495,0.17500000000000002,0.63,11.0,M,0.328,0.605,0.271,1.2695
0.5,0.165,0.635,13.0,I,0.36150000000000004,0.715,0.34450000000000003,1.4889999999999999
0.5,0.17,0.635,12.0,M,0.418,0.611,0.309,1.4344999999999999
0.49,0.17500000000000002,0.635,10.0,F,0.305,0.5805,0.313,1.2435
0.49,0.17,0.635,9.0,F,0.38,0.5385,0.2665,1.2615
0.505,0.165,0.64,10.0,F,0.36,0.5215000000000001,0.2695,1.2235
0.515,0.18,0.64,10.0,M,0.3685,0.5475,0.29250000000000004,1.2469999999999999
0.525,0.185,0.64,11.0,M,0.4435,0.763,0.42050000000000004,1.7069999999999999
0.505,0.15,0.645,10.0,M,0.335,0.519,0.2615,1.1605
0.5,0.17500000000000002,0.645,12.0,M,0.386,0.5645,0.28800000000000003,1.286
0.5,0.19,0.645,14.0,M,0.3845,0.741,0.3715,1.5594999999999999
0.51,0.19,0.645,9.0,M,0.48,0.605,0.34500000000000003,1.4745
0.51,0.195,0.645,10.0,M,0.3745,0.5885,0.2215,1.226
0.51,0.16,0.645,9.0,M,0.317,0.6665,0.309,1.33
0.51,0.16,0.645,9.0,F,0.315,0.5815,0.276,1.2415
0.5,0.17500000000000002,0.645,10.0,M,0.41500000000000004,0.554,0.308,1.3375
0.51,0.19,0.645,10.0,F,0.36,0.5730000000000001,0.362,1.363
0.485,0.15,0.645,9.0,M,0.33,0.5695,0.2735,1.2215
0.48,0.19,0.645,12.0,F,0.35000000000000003,0.6925,0.29050000000000004,1.371
0.495,0.155,0.65,9.0,F,0.335,0.615,0.3195,1.337
0.505,0.19,0.65,11.0,M,0.391,0.59,0.23,1.274
0.525,0.185,0.65,11.0,M,0.378,0.665,0.337,1.488
0.51,0.16,0.65,9.0,M,0.3665,0.6385000000000001,0.29050000000000004,1.3835
0.55,0.18,0.655,10.0,M,0.365,0.586,0.281,1.274
0.51,0.15,0.655,9.0,F,0.305,0.47950000000000004,0.223,1.043
0.505,0.19,0.655,12.0,F,0.425,0.5935,0.2745,1.3485
0.505,0.195,0.655,11.0,F,0.363,0.6880000000000001,0.3805,1.4405000000000001
0.5,0.165,0.66,9.0,M,0.341,0.667,0.269,1.3195000000000001
0.535,0.17500000000000002,0.66,12.0,F,0.41500000000000004,0.711,0.3125,1.5175
0.53,0.195,0.66,10.0,M,0.495,0.6505000000000001,0.3295,1.5505
0.51,0.165,0.66,14.0,M,0.3925,0.7685000000000001,0.35450000000000004,1.6375000000000002
0.525,0.17500000000000002,0.665,11.0,M,0.353,0.6635,0.3845,1.443
0.505,0.16,0.665,11.0,M,0.3665,0.6145,0.253,1.289
0.505,0.16,0.665,11.0,F,0.32,0.631,0.29250000000000004,1.2915
0.52,0.17500000000000002,0.665,12.0,M,0.395,0.606,0.32,1.3725
0.5,0.17500000000000002,0.665,9.0,M,0.315,0.6075,0.314,1.2974999999999999
0.505,0.16,0.67,12.0,M,0.308,0.6255000000000001,0.311,1.2585
0.52,0.165,0.67,11.0,M,0.30000000000000004,0.711,0.28650000000000003,1.3900000000000001
0.52,0.19,0.67,13.0,F,0.42750000000000005,0.5235000000000001,0.3095,1.32
0.55,0.155,0.67,10.0,F,0.354,0.858,0.339,1.566
